page,keyword,content,user,time,reposts,comments,likes,url
2,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#…………🐮 ​,凯西西西-,2024-07-22 22:57,0,0,0,https://weibo.com/3190158335/OoMJHkmx9
2,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#实在不知道国家怎么想的，现在90之前的人对着90后的人无尽的嘲笑，要么一视同仁都65岁退，未必80后少胳膊断腿了，不能上班了？要么别整这几把烂玩意，啥都针对90后，我实在看不惯单位七大姑八大姨捂着嘴，偷着笑的嘴脸了，活该就我们受罪怕是 ​,麒小麒菇凉,2024-07-22 22:57,0,3,2,https://weibo.com/1864441414/OoMJClaVk
2,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后##退休##90后退休时间可能要延迟到七八十岁# 是不是有毛病？我刚加班结束 ​,豆泍豆吖,2024-07-22 22:57,0,0,3,https://weibo.com/5129076625/OoMJvF0NA
2,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#能不能活到60岁是一个问题 ​,L520missing,2024-07-22 22:57,0,0,0,https://weibo.com/7301073557/OoMJqx1aB
3,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#原生家庭不富裕，结婚了不富裕，自己也不争气赚不了大钱，就盼着50岁退休了，眼看着再奋斗个18年时间就行了，这下好了来个65岁才能退休？​50岁都要种牙了，类风湿关节炎，白内障，心脑血管都找上门了，还有公司会要吗？古人云：50知天命，60​耳顺，70古来稀，本来50岁退休领取退休金，合人情合天理，符合人类寿命自然规律。本应享受天伦之乐的年纪，现在却要把50-65岁这段时间的赚钱重任转嫁给我们90后，如果我们賺不了钱，就怪我们不努力，怪我们没有提升自己，社会pua我们，企业pua我们，连政策都pua我们 ,hz2688,2024-07-22 22:57,0,1,3,https://weibo.com/1851086344/OoMJqx0Wz
3,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#天生牛马是吧 ​,敬无常,2024-07-22 22:56,0,0,0,https://weibo.com/3859283528/OoMJiEUBI
3,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#不是哥们我还能活到花我退休金的时候吗 ​,你的温柔像羽毛oo,2024-07-22 22:56,0,0,0,https://weibo.com/7189875366/OoMJcryUW
3,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#是让我们不要交社保了吗？先落实双休吧只会薅90后羊毛能不能换一拨人 ​,Demon2703,2024-07-22 22:56,0,1,6,https://weibo.com/6464495270/OoMJ4sRfp
3,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#我爱我的国，可是我的国真的爱我们吗 ​,行易灿烂,2024-07-22 22:56,0,4,17,https://weibo.com/2942724704/OoMJ5dikO
3,90后退休时间延长到65岁以后,65岁上班 忘记公司在哪里 被警察送回家 全勤没了 天塌了#90后退休时间延长到65岁以后# ​,你抬起头看月亮,2024-07-22 22:55,0,1,0,https://weibo.com/5561519108/OoMIZlYpz
3,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#真的假的？！65岁还占着工作岗位，那年轻人上哪就业 ​,Leahmuzi木子,2024-07-22 22:55,0,1,0,https://weibo.com/1167693151/OoMIYnedD
3,90后退休时间延长到65岁以后,那00后不得70岁才退休#90后退休时间延长到65岁以后# ​,小唐今天不上班,2024-07-22 22:55,0,0,0,https://weibo.com/2853834102/OoMIVAVGi
3,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#心中有一万句话不知道能不能说 ​,多比是枚小精灵,2024-07-22 22:55,0,0,2,https://weibo.com/7569603204/OoMIRngxy
3,90后退休时间延长到65岁以后,#90后退休时间要延长到65岁以后#正常爷爷奶奶外公外婆七八十 活的久一点90岁。六十五退休，只能享受十几年二十年的“福”。还得健康平安活到六十五才能享受 哈哈。00后表示更不会生孩子，真的受苦呢 ​,Yuki饼干,2024-07-22 22:55,0,0,3,https://weibo.com/5439993304/OoMINuwDQ
4,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#有大病 ​,MENTUNG,2024-07-22 22:55,0,0,0,https://weibo.com/2076470017/OoMIEm4Vz
4,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后# 35岁都找不到工作了，还要交五险一金。我能活到65岁吗？！ ​,不吃香菜和苦瓜的萍子子,2024-07-22 22:54,0,1,0,https://weibo.com/2794295712/OoMIyhzgx
4,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#这不好吧 ​,乐玐,2024-07-22 22:54,0,0,0,https://weibo.com/7803751409/OoMIxFVxl
4,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#按照现在作息和普遍身体状况，没有信心活到65岁 ​,石头是叶子,2024-07-22 22:54,0,0,1,https://weibo.com/2778636391/OoMIlaQ1w
4,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#反正八零九零就活该倒霉呗！独生子女，要生三胎，要养四老，还要延迟退休 ​,无敌小懒懒,2024-07-22 22:53,2,2,2,https://weibo.com/1733673352/OoMI6dgvx
4,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#要是真这样的话，挤破头要着五险一金有啥用啊，可能都活不到那时候。 ​,又土又秃又自信,2024-07-22 22:53,0,1,1,https://weibo.com/6004768888/OoMI5BCgh
4,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后# ​,早睡晚起心情好a,2024-07-22 22:53,0,0,0,https://weibo.com/3311322661/OoMHV9znN
4,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#这种决定不需要民意调查，投投票么 ​,小微子vvv,2024-07-22 22:52,1,5,21,https://weibo.com/3850343026/OoMHMiHBd
4,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#我想现在就退休……不想工作了…反正65岁才能领到退休金……看不到工作的意义了 ​,做猫要做加菲猫015,2024-07-22 22:52,0,26,133,https://weibo.com/6331143089/OoMHJqSqL
4,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#就指着这一代薅了我怕我现在失业了还65退休 ​,MMMolly_等不到翻牌,2024-07-22 22:52,0,0,0,https://weibo.com/2819351010/OoMHDlgWw
5,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#你看我能活到65不？ ​,Eileen_C琳,2024-07-22 22:52,0,1,2,https://weibo.com/3478077252/OoMHCt6Cy
5,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#一句话  s  b ​,闵锡w,2024-07-22 22:52,0,0,0,https://weibo.com/5172728348/OoMHB54XG
5,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#六十岁大寿你不跟三十岁领导汇报一下吗 ​,一名美丽的富婆,2024-07-22 22:52,0,0,4,https://weibo.com/7435624118/OoMHykYAj
5,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#大家都别想那么多啦，中间还有三四十年呢～说不定过几年又推，那就不是65领钱了，万一70呢🫰🏻 ​,林深与鹿行,2024-07-22 22:52,0,6,8,https://weibo.com/5247572289/OoMHy5yuT
5,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#1️⃣当90后60岁，82岁的父母生病了，老眼昏花的干完了一天的活，马不停蹄地奔向医院照顾。90后的儿子（因为晚婚晚育，现在才30岁，正是娶妻生子的年纪）儿媳生了个大胖小子，但家里除了躺在病床的老人居然没有一个赋闲的人，儿媳只能辞职在家，为了让儿媳养的好点，一家子咬咬牙雇了个保姆。三个人养上面两位老人，妻子、孩子，付保姆的工资，5个人（退休2人退休金、90后夫妻，90后的儿子）供起8个人的花销，60岁的老头老太克服着身体的不适，吊着一口气活着。毕竟上有二老，下有三小（儿子儿媳和保姆）2️⃣5年后，82岁的父母步入87，65岁的90后终于领上了退休金，孙子已经中班了，这一年87岁的父母去世了～3️⃣又过了一年，90后也去世了～⚠️世界真好，只剩36岁的一对夫妻和他们的孩子，他们不用赡养长辈，因为，爷爷奶奶有爸爸妈妈养，但爸爸妈妈死得早，不用他们养，感谢延退65！只有有生力量，没有老头老太的世界到来啦！ ,黑夜就是用来睡觉的,2024-07-22 22:52,0,0,7,https://weibo.com/7062299643/OoMHwfP0p
5,90后退休时间延长到65岁以后,洞察大众情绪，捕捉典型观点！立即体验微博智搜（beta），查看#90后退休时间延长到65岁以后#完整分析结果。O网页链接【发现微博这个功能还蛮好用】 ​,SssHELLing,2024-07-22 22:52,0,0,0,https://weibo.com/3515489807/OoMHpu7H6
5,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#打工四年 归来又多十年? 姐的天都塌了 ​,月满霜河-,2024-07-22 22:52,0,0,0,https://weibo.com/3970419799/OoMHoAT9P
5,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#60岁上班忘记带助听器被20岁的老板当面骂了2个小时浑然不知 ​,一名美丽的富婆,2024-07-22 22:51,0,0,5,https://weibo.com/7435624118/OoMHjCMP8
5,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#既然决定延长到65了，那请问考公务员的限制能不能延长至40？ ​,小王同志不再做空想家,2024-07-22 22:51,0,0,4,https://weibo.com/1790371267/OoMHhEdNI
5,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#有没有觉得90后年轻人大小身体毛病特别多，特别是内科，内分泌，心脑血管等方面，他们怕我们多领养老金，有没有想过这一代人会不会普遍活不了那么久。 ​,梦柒柒_,2024-07-22 22:51,0,0,4,https://weibo.com/1895729115/OoMHhwvQS
6,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#事实证明，交了养老保险也没用因为我并不觉得我能活到那时候最好的办法还是当下即永恒 ​,摄影师邱林宁,2024-07-22 22:51,0,0,3,https://weibo.com/2391082861/OoMHheVfM
6,90后退休时间延长到65岁以后,#90后退休时间要延长到65岁以后#不同意，不支持，坚决反对如果要65退休那大家趁着年轻赶紧摆烂出去玩吧，努力啥啊，在努力就要嘎在工作岗位上了 ​,李小博士1220,2024-07-22 22:51,0,7,39,https://weibo.com/5235916215/OoMHb4SvY
6,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#救命啊。恨不得明天就退休。告诉我这等噩耗。眼花耳背还要赶早八。这是真实存在的嘛 ​,Dreamer猫耳朵,2024-07-22 22:51,0,5,2,https://weibo.com/1783448481/OoMHas9W7
6,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#你以为要工作到65 其实35岁就被优化啦 ​,废柴薯条猫,2024-07-22 22:51,0,0,4,https://weibo.com/3730027352/OoMH3FmCp
6,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#今年31周岁，其中上学19年，工作8年，出走半生，归来还要上班34年，谁来帮我掐一掐人中 ​​​,用户912856341,2024-07-22 22:51,0,0,3,https://weibo.com/6270563183/OoMH1goxa
6,90后退休时间延长到65岁以后,90后退休时间延长到65岁以后 ​,今金锦尽,2024-07-22 22:50,0,0,0,https://weibo.com/5863946557/OoMGYlhU4
6,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#也别图单位交保险了，活不活的到还不知道，有交保险的钱不如存着了 ​,小蝉蝉怕鬼0,2024-07-22 22:50,0,0,1,https://weibo.com/7559714244/OoMGY2BDg
6,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#90后到底惹了谁啊 ​,LccccccSccccccW,2024-07-22 22:50,0,1,1,https://weibo.com/3536996634/OoMGNCsQT
6,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#不用退休了，直接干下去吧 ​,一去二三里4404,2024-07-22 22:50,0,0,0,https://weibo.com/6761331858/OoMGN4mS8
6,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#很好 按照我的结婚生孩子年龄来算   60岁的时候孩子说爸妈你们来帮我看孩子吧我需要你们  他爸妈还在当牛马 ​,榴莲心心不是欣欣,2024-07-22 22:50,0,0,2,https://weibo.com/3211981573/OoMGL2uqC
7,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#一样是女的，89的55退休，90的65退休？ ​,Katrina-紫灵,2024-07-22 22:50,0,1,1,https://weibo.com/2262515510/OoMGK0sb8
7,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#光想着让延迟退休，活不活到65都难说，怎么不强制让大小单位给员工交保险，现在找工作有几个给交保险的 ​,高处不胜寒HW,2024-07-22 22:50,0,0,1,https://weibo.com/2690705161/OoMGKbrfS
7,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后# ​,Maomaoer666,2024-07-22 22:50,0,1,0,https://weibo.com/3508107117/OoMGFa2Us
7,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#奋斗的老年生活#退休# ​,咪西法,2024-07-22 22:50,0,1,1,https://weibo.com/5716177479/OoMGD0tFR
7,90后退休时间延长到65岁以后,什么？？？我还要干40年？？？？？？？？？？？？#90后退休时间延长到65岁以后# ​,_小魚发呆,2024-07-22 22:50,0,0,3,https://weibo.com/6208296966/OoMGBgbSD
7,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#无所谓 我会自己给自己攒养老金 50多岁就退休 别想等着我65再退休然后没几年活头就不用给我发养老金了嘎之前我也得把这些赚的钱都花干净 ​,读博哪有不疯的r,2024-07-22 22:50,0,0,3,https://weibo.com/5664267976/OoMGA8F0U
7,90后退休时间延长到65岁以后,#退休时间# 高情商延迟退休……大家还是不要想太多了，先保证能工作到60岁再说，不然还没到65岁就饿死了…… #90后退休时间延长到65岁以后# ​,芳华月月盈,2024-07-22 22:49,0,0,9,https://weibo.com/6030563679/OoMGwudXQ
7,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#是不是有病 ​,时光海布里,2024-07-22 22:49,0,0,0,https://weibo.com/7393013202/OoMGtqidZ
7,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#90后承受的也太多了……小时候碰上计划生育、作为独生子女长大了就碰上三孩被催生还记得小学读书教材刚好第一届改版、什么大头BB奶粉之类的现在又是延迟退休 ​,Katrina-紫灵,2024-07-22 22:49,0,0,1,https://weibo.com/2262515510/OoMGqDZiu
8,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#我能不能活到65岁也是个问题 ​,回归平方和ssr,2024-07-22 22:49,0,0,0,https://weibo.com/7723133123/OoMGp8g52
8,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#早疯早好 ​,布丁没你甜YY,2024-07-22 22:49,0,0,0,https://weibo.com/6706506898/OoMGl4u7d
8,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#直接拉到100岁得了别整那时不时延时的死出上个破班天天被压榨活不活得到那会还另说呢 ​,Bai_729,2024-07-22 22:48,0,0,4,https://weibo.com/6021393227/OoMG6fIbt
8,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#没事哒 没事哒 没～事～哒～ ​,熹嬢嬢-,2024-07-22 22:48,0,0,0,https://weibo.com/5993361811/OoMG65OJ5
8,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#能不能把正常的休假落实了 ​,右手响指打不响,2024-07-22 22:48,0,0,2,https://weibo.com/5822995212/OoMG6dvol
8,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#我服了呀！我每年的生日愿望都是早日退休这愿望要多许好几年了 ​,是-个爆米花,2024-07-22 22:48,0,0,0,https://weibo.com/6971458671/OoMG60kfm
8,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#65退休，那66正是谈恋爱的时候哇嘎嘎嘎 ​,chinwah的小飛俠,2024-07-22 22:48,0,0,0,https://weibo.com/7238081195/OoMG3f7Cw
8,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后# 这不是我们月薪三四千该操心的 工作门槛越来越高 b要求越来越多 工资这么点 收拾收拾先享福去了 想着退休还享福呢 都不知道能不能活到那个年纪呢 出台这个政策的真都该下地狱  ​,·baekhyun7,2024-07-22 22:48,0,0,0,https://weibo.com/5836678532/OoMG2pbrk
8,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#我还需要交社保吗请问🙄 ​,是小波啵,2024-07-22 22:48,0,0,4,https://weibo.com/6508466002/OoMG2mXrx
8,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#我真的接受不了过六十大寿还要给领导请假 ​,鲕十杌,2024-07-22 22:48,0,5,2,https://weibo.com/3168653784/OoMFZADZ0
9,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#生而为牛马的一生 ​,-Alinaa-,2024-07-22 22:48,0,0,0,https://weibo.com/5220787093/OoMFW47YP
9,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#65岁之后还是只能拿到3000的工资？ ​,晴语情感,2024-07-22 22:48,0,0,1,https://weibo.com/3148664244/OoMFUb34y
9,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#天都塌了 ​,-cinnamon·,2024-07-22 22:48,0,0,1,https://weibo.com/6526604954/OoMFTevBF
9,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#这个游戏对普通玩家真的太不友好了，对普通玩家好一点会死吗？ ​,泡泡鱼小阿姨,2024-07-22 22:47,0,0,1,https://weibo.com/5374259900/OoMFH7Ec0
9,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#今晚开始早点睡，争取多领几年退休金 ​,谢土川,2024-07-22 22:47,0,1,0,https://weibo.com/2924895032/OoMFAc5BO
9,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#。 ​,欧洲摸王,2024-07-22 22:47,0,1,0,https://weibo.com/2352495061/OoMFyovMK
9,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#真是谢谢你们 ​,周的甜粥Tz,2024-07-22 22:47,0,6,7,https://weibo.com/3714564757/OoMFpDatk
9,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#本来说我工作34年就可以退休了 现在是工作44年才可以退休 怎么办 我还没工作就想退休了每天都在和朋友说我们退休养老吧 ​,啵一口奶盖_ba,2024-07-22 22:46,0,1,0,https://weibo.com/7497237253/OoMFgn0ND
9,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#60大寿还得请假过 ​,溪子0vo,2024-07-22 22:46,0,0,0,https://weibo.com/7599037040/OoMFd87cQ
10,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#一辈子的工具人 ​,废话输出的x芒果,2024-07-22 22:46,0,0,1,https://weibo.com/5524461859/OoMFceRA8
10,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#好好好 这下生存意愿更低了 ​,Linaria-1,2024-07-22 22:46,0,1,1,https://weibo.com/5611674522/OoMF26AYy
10,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#说实话，还不如认认真真仔仔细细，打多几个像加印之类的老虎🐅。哈哈哈。 ​,GQ唐宋元明清,2024-07-22 22:45,0,0,1,https://weibo.com/1856669812/OoMEVAkEt
10,90后退休时间延长到65岁以后,我本来也不喜欢退休！老了才更适合上班，能更好地处理工作的压力，毕竟每天都在吃降压药呀！#90后退休时间延长到65岁以后#打工人超话搞笑超话 2深圳 L火然Fire的微博视频 ​,火然Fire,2024-07-22 22:45,2,4,55,https://weibo.com/3048011622/OoMEVx0tj
10,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#好好好，本来想活到60就嘎，想着还能潇洒两年，这倒好，不能嘎，因为没退休 ​,做你的猫开不开心都挠花你的脸,2024-07-22 22:45,0,0,0,https://weibo.com/3202660745/OoMESjbMn
10,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#行，发不起退休金，就熬我们年龄是吧，65岁之前死了就没退休金了，那么我只交医保呢 ​,MX-15,2024-07-22 22:45,0,4,1,https://weibo.com/2238251255/OoMEOuRPn
10,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#都怀疑90后上辈子是不是汉奸了，为什么都赶上了 ​,小微微是我呀,2024-07-22 22:45,0,0,7,https://weibo.com/3192763244/OoMEOjQFN
10,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#先好好玩，等玩不动了再好好上班 ​,DUCK-不必吖,2024-07-22 22:45,0,0,1,https://weibo.com/5130071861/OoMEEyESk
10,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#现在这么卷，吃的又不安全，能不能活到顺利退休还不知道呢？40多岁就属于职业下降期，很多用工单位不愿招40+，更别说50+，剩下的20多年靠什么生活？ ​,雪雪1314-511,2024-07-22 22:45,0,0,3,https://weibo.com/6012862481/OoMEDcQry
10,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#…… ​,安莉莉说,2024-07-22 22:45,0,0,0,https://weibo.com/7568686064/OoMEBjL5v
11,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后# 工位上十个老头八个牙，挤地铁都得给每根骨头渣子编上号，过个六十大寿都得向单位请假🙃#90后退休时间可能要延迟到七八十岁# ​,狗大头的大小王,2024-07-22 22:45,0,0,0,https://weibo.com/5335256648/OoMEB7EWA
11,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#突然惊醒，打工人不存在退休时间的说法啊！怎么d(ŐдŐ๑)斗胆加入了聊天 ​,歌遨,2024-07-22 22:45,0,0,1,https://weibo.com/3173706365/OoMEAfwOY
11,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#啊啊啊啊啊啊啊啊啊啊我活不到的啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊我要马上退休啊啊啊啊啊啊啊啊啊啊啊啊啊啊 ​,醍醐2333,2024-07-22 22:45,0,0,6,https://weibo.com/3561937213/OoMEyeKmW
11,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#我一定响应政策，死在岗位上！ ​,Y晓芳3409,2024-07-22 22:44,0,0,0,https://weibo.com/6372585505/OoMEw9z0r
11,90后退休时间延长到65岁以后,@炮吹 谁也顾不上谁？ #90后退休时间延长到65岁以后# #篮球热力一夏# ​,LOVE_维金斯,2024-07-22 22:44,4,16,55,https://weibo.com/5510599257/OoMEp5cAY
11,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#65岁退休，好像一场延长版的噩梦 ​,立立子,2024-07-22 22:44,0,0,1,https://weibo.com/1710002445/OoMEnpkd9
11,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#就争取活到65岁吧 ​,Eminor_,2024-07-22 22:44,0,0,0,https://weibo.com/7787833901/OoMEmoobj
11,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#90后是犯天条了吗？就逮着90后薅了是吧！ ​,_羊羊羊爱吃肉,2024-07-22 22:44,0,0,3,https://weibo.com/2053940002/OoMEkjbTa
11,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#顿悟了 就逮着我们这一代人薅呗 ​,来一份蟹肉小丸子8,2024-07-22 22:44,0,1,3,https://weibo.com/5140424072/OoMEg9XfG
11,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#把社保退了吧，自己保商业，是不是真的只有天知道，空穴来风，笑 ​,柳杨漂漂,2024-07-22 22:44,0,0,0,https://weibo.com/1912119362/OoMEcbGuZ
12,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#无敌了60岁正是闯的年纪，我怕我都活不到65 ​,薄荷奇遇椰,2024-07-22 22:43,0,0,0,https://weibo.com/5782500929/OoME7liWu
12,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#30年后的某一天，如果真的足够幸运活到65岁退休 那时一定会想起这极其平凡普通的往昔一幕，客厅里，两个60多岁的老人在热聊自己的孩子退休时的场景，而当时的他们也正值60多岁。 ​​​,浑身上下有川芎,2024-07-22 22:43,0,0,3,https://weibo.com/2280720653/OoME3tFbz
12,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后##退休年龄#一方面想：工作更加难找了另外一方面想：还好我退休了。家属刚：啥宁想出来格，肯定是领导苦以多战两年… ​,流水的云不动的幡,2024-07-22 22:43,0,2,1,https://weibo.com/1864519792/OoME0wlKH
12,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#能不能把我交的保险还给我 nmd ​,呼噜呼狗狗,2024-07-22 22:43,0,1,1,https://weibo.com/5685204513/OoME05VBU
12,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#之前交的可以退吗？ ​,夏日藏在晚風裡,2024-07-22 22:43,0,0,1,https://weibo.com/6840341375/OoMDZzO1U
12,90后退休时间延长到65岁以后,#90后退休时间延长到65岁以后#我想知道哪个老百姓支持65岁退休的 ​,夜深时见鹿9,2024-07-22 22:43,0,0,3,https://weibo.com/6025457697/OoMDToFyd
