page,keyword,content,user,time,reposts,comments,likes,url
2,光农互补,电力+光伏+储能，受益于水电燃气价格调涨，盈利预期有望得到改善，当前已有3个项目被评为成都市2023年储能示范项目，这家公司获净买入。乐山电力 sh600644 ：电力+光伏+储能，公司经营业务为电力、天然气、自来水、综合能源、宾馆等。主要业务为电力业务、天然气业务、自来水业务、综合能源业务、宾馆业务等。公司电力业务拥有水力发电站和独立的电力网络，主要通过自发电力销售和“购销电力差价”获取收益。近期，国内多地上调水电燃气价格。光大证券认为，受益于水电燃气价格调涨，公用事业板块盈利改善预期强。除此之外，全球数据中心耗电量激增，高盛指出，2030年全球AI数据中心电力需求量将大涨160%。公司参股的四川晟天新能源发展有限公司主营业务为太阳能光伏电站的开发、投资、建设、运营和管理，光伏电站项目包括“牧光互补”、“渔光互补”、“农光互补”等光伏复合电站以及分布式光伏电站等多种类型。公司已与108家用户达成意向协议，建成用户侧和台区侧储能项目7个，其中3个项目被评为成都市2023年储能示范项目。 ,财经股海短线将军,2024-05-26 15:30,0,0,0,https://weibo.com/5235441992/Og4s1luQV
2,光农互补,#咸林智慧运维##光伏发电# 5月22日，安化县人民政府关于印发《安化县碳达峰实施方案》的通知，通知指出，到2025年，完成安化县光伏发电项目（一）建设，总装机33.2万千瓦。包括：清塘铺光伏发电项目（二期）装机规模7.2万千瓦、大福镇农光互补发电项目装机规模8万千瓦、乐安镇二期光伏发电项目装机规模2.8万千瓦、南金乡农光互补发电项目装机规模4万千瓦、田庄乡农光互补发电项目装机规模2万千瓦、冷市镇光伏发电项目装机规模4万千瓦、仙溪镇光伏发电项目装机规模1.2万千瓦、滔溪镇光伏发电项目（一期）（二期）装机规模8万千瓦。完成安化县光伏发电项目（二）建设，总装机112万千瓦。包括：清塘铺光伏发电项目（一期）装机规模12万千瓦、平口镇光伏项目装机规模5万千瓦、清塘铺镇光伏项目装机规模20万千瓦、渠江镇光伏项目装机规模5万千瓦、滔溪镇光伏项目装机规模10万千瓦、仙溪镇光伏项目装机规模10万千瓦、烟溪镇光伏项目装机规模10万千瓦、羊角塘镇光伏项目装机规模10万千瓦、农光互补发电项目装机规模5万千瓦、柘溪镇光伏项目装机规模10万千瓦、渠江镇夫溪村光伏发电项目装机规模15万千瓦。 ,咸林智慧运维,2024-05-23 16:51,0,1,0,https://weibo.com/7579473608/OfCHb869F
2,光农互补,#咸林智慧运维##光伏发电##分布式光伏# 5月22日，湖南安化县人民政府印发《安化县碳达峰实施方案》的通知。文件提出，大力发展可再生能源。依托绿色能源产业发展，以光伏利用为重点，以城区为发展新增点，以应用场景和整体连片推进等开发模式创新为发展主动力，推进可再生能源利用取得新突破。坚持集中式与分布式光伏利用并举，积极开展农光互补、林光互补、茶光互补、渔光互补、屋顶分布式光伏、户用光伏发电，重点推进乐安镇、田庄乡等地光伏发电项目建设。实施存量光伏技改行动，以保安全、提效率、降成本为目标，充分利用物联网、云计算、大数据、人工智能等技术手段，结合新材料、新技术、新工艺，推进组件清洗、SSG纳米涂层改造、老旧设备更换、系统升级、电力二次安防改造、屋顶锈蚀桥架、电缆槽盒改造等举措，确保存量光伏项目安全运营、发电效率持续提升。 ,咸林智慧运维,2024-05-23 15:10,0,4,9,https://weibo.com/7579473608/OfC2qaJvN
2,光农互补,#盛说光伏# 湖南安化县：到2025年完成光伏发电项目145.2万千瓦5月22日，安化县人民政府关于印发《安化县碳达峰实施方案》的通知，通知指出，到2025年，完成安化县光伏发电项目（一）建设，总装机33.2万千瓦。包括：清塘铺光伏发电项目（二期）装机规模7.2万千瓦、大福镇农光互补发电项目装机规模8万千瓦、乐安镇二期光伏发电项目装机规模2.8万千瓦、南金乡农光互补发电项目装机规模4万千瓦、田庄乡农光互补发电项目装机规模2万千瓦、冷市镇光伏发电项目装机规模4万千瓦、仙溪镇光伏发电项目装机规模1.2万千瓦、滔溪镇光伏发电项目（一期）（二期）装机规模8万千瓦。完成安化县光伏发电项目（二）建设，总装机112万千瓦。包括：清塘铺光伏发电项目（一期）装机规模12万千瓦、平口镇光伏项目装机规模5万千瓦、清塘铺镇光伏项目装机规模20万千瓦、渠江镇光伏项目装机规模5万千瓦、滔溪镇光伏项目装机规模10万千瓦、仙溪镇光伏项目装机规模10万千瓦、烟溪镇光伏项目装机规模10万千瓦、羊角塘镇光伏项目装机规模10万千瓦、农光互补发电项目装机规模5万千瓦、柘溪镇光伏项目装机规模10万千瓦、渠江镇夫溪村光伏发电项目装机规模15万千瓦。#光伏#光伏超话#工商业光伏##光伏发电# ,新盛美新能源,2024-05-23 10:03,0,0,0,https://weibo.com/7812311626/OfA1BmbV9
2,光农互补,#一起去内蒙古种太阳#【直播|特别节目：一起去内蒙古“种太阳”】在鄂尔多斯市西南部鄂托克前旗毛乌素沙漠腹地，遍布着成片的光伏板“蓝海”，这里是国家第二批以沙漠、戈壁、荒漠地区、采煤沉陷区为重点的大型风电光伏基地项目，发电的同时还可实现板下种植、农光互补、牧光互补等“光伏+生态”场景，在改善生态环境的同时，帮助农牧民创效增收。中国日报记者侯黎强、Jamal Branford一起走进这片“蓝海”，和工人们一起体验太阳能光伏板的安装，快跟他们一起去探索如何在沙地里“种太阳”吧！（cr:中国日报网）O网页链接 ,奥泰开关,2024-05-23 09:01,0,0,0,https://weibo.com/7294560666/OfzCt1gRS
2,光农互补,#一起去内蒙古种太阳#【直播|特别节目：一起去内蒙古“种太阳”】在鄂尔多斯市西南部鄂托克前旗毛乌素沙漠腹地，遍布着成片的光伏板“蓝海”，这里是国家第二批以沙漠、戈壁、荒漠地区、采煤沉陷区为重点的大型风电光伏基地项目，发电的同时还可实现板下种植、农光互补、牧光互补等“光伏+生态”场景，在改善生态环境的同时，帮助农牧民创效增收。中国日报记者侯黎强、Jamal Branford一起走进这片“蓝海”，和工人们一起体验太阳能光伏板的安装，快跟他们一起去探索如何在沙地里“种太阳”吧！  L中国日报网的微博视频 ,中国日报网,2024-05-22 19:00,1,1,2,https://weibo.com/2127460165/Ofu76d11z
2,光农互补,【特别节目：#一起去内蒙古种太阳#】在鄂尔多斯市西南部鄂托克前旗毛乌素沙漠腹地，遍布着成片的光伏板“蓝海”，这里是国家第二批以沙漠、戈壁、荒漠地区、采煤沉陷区为重点的大型风电光伏基地项目，发电的同时还可实现板下种植、农光互补、牧光互补等“光伏+生态”场景，在改善生态环境的同时，帮助农牧民创效增收。中国日报记者侯黎强、Jamal Branford一起走进这片“蓝海”，和工人们一起体验太阳能光伏板的安装，快跟他们一起去探索如何在沙地里“种太阳”吧！  L中国日报的微博视频 ,中国日报,2024-05-22 19:00,5,2,22,https://weibo.com/1663072851/Ofu73DTOh
2,光农互补,#第五个国际茶日# 【只此“青绿”，“茶光互补”绘就乡村振兴新画卷】山间有春茶，茶上有光伏。中国能建中电工程投资、云南院参股投资并总承包建设的普洱市思茅区南屏西光伏项目，是云南省普洱市首批全容量并网的“茶光互补”项目。为推动绿色低碳高质量发展，探索乡村振兴、助农增收新路子，普洱市抢抓新能源产业发展机遇，立足资源优势，因地制宜发展“上部空间光伏发电，下部空间种植茶叶”的茶光互补模式，把绿色能源优势转化为经济发展优势，助力乡村振兴。#微博寻茶记# @中国能建 @国资小新 ,中电工程,2024-05-21 16:14,0,0,1,https://weibo.com/7754578071/OfjBgs8Ns
2,光农互补,【#国内首个项目级生态产品价值核算标准公布#】记者5月21日获悉，中国节能环保集团有限公司所属中节能生态产品发展研究中心日前正式公布《项目级生态产品价值核算技术通则》。该标准是国内首个针对基础设施项目的生态产品价值核算标准。据介绍，目前该标准已在光伏发电、风力发电、固废处理等行业开展试点应用。在光伏领域，以中节能长兴70兆瓦光伏智慧农业综合示范项目为例，该项目采用农光、渔光互补的田园综合体模式建设，项目建设、运行全周期产生的生态产品价值约23亿元。（科技日报记者 刘园园） ,合肥高新发布,2024-05-21 14:59,0,0,0,https://weibo.com/3232445822/Ofj6BAhX9
2,光农互补,【#国内首个项目级生态产品价值核算标准公布#】记者5月21日获悉，中国节能环保集团有限公司所属中节能生态产品发展研究中心日前正式公布《项目级生态产品价值核算技术通则》。该标准是国内首个针对基础设施项目的生态产品价值核算标准。据介绍，目前该标准已在光伏发电、风力发电、固废处理等行业开展试点应用。在光伏领域，以中节能长兴70兆瓦光伏智慧农业综合示范项目为例，该项目采用农光、渔光互补的田园综合体模式建设，项目建设、运行全周期产生的生态产品价值约23亿元。（科技日报记者 刘园园） ,科技日报,2024-05-21 13:32,2,0,3,https://weibo.com/3515639462/OfixtEOax
3,光农互补,#点赞天津# 区农村中心政策研究科一行到孙各庄满族乡调研指导工作5月16日，区农村中心政策研究科一行到孙各庄满族乡调研指导工作。乡党委书记敬春雨同志，乡党委副书记、乡长蔡伯同志，副乡长王洪波同志陪同。区农村中心政策研究科科长马爱文同志就天津大唐国际盘山发电有限责任公司与孙各庄满族乡合作的农光互补光伏发电项目，涉及到的农村土地经营权流转相关业务工作进行现场指导。此次指导聚焦当前政策规定、法律法规，以依法维护农民权益为出发点和落脚点，以促进农业增效和农民增收为目标，加强农村土地经营权流转服务管理，为推进乡村振兴、加快农业农村现代化提供有力支撑。 ,炒草莓198503,2024-05-20 11:16,0,0,0,https://weibo.com/7686684634/Of8dBEtOG
