page,keyword,content,user,time,reposts,comments,likes,url
7,巴黎奥运会开幕式,巴黎奥运会这段“最后的晚餐”走秀版也挺有趣诶，一开始以为是餐桌后来发现是T台，高矮胖瘦、不同风格的变装皇后在肆意自在的表达个性和喜好#巴黎奥运开幕式# L七百里加急递煎饼的微博视频 ​,七百里加急递煎饼,2024-07-27 03:45,3,0,58,https://weibo.com/2858270197/Opqktd2u3
7,巴黎奥运会开幕式,先别急着玩梗让#央视解说沉默了# 的#奥运开幕式 燃冬#，#巴黎奥运 女性主义# 的环节是真的高光时刻，完美呼应巴黎是第一届有女性运动员参与的奥运会。从百年前只有5%的女性运动员，到本届接近50%的女运动员比例，这还不让人觉得热血沸腾吗？ ​,肖可来Keon,2024-07-27 03:45,0,0,8,https://weibo.com/2373554971/OpqkszcdH
7,巴黎奥运会开幕式,#中国队拼船#巴黎奥运会开幕式上，真好多人，一条船挤满了，应该不是因为🇫🇷缺船不够用，应该是寓意着大家同舟共济吧🇨🇳队出现的时间就几秒#中国队镜头呢##奥运开幕式很难评# L体圈领路人的微博视频 ​,体圈领路人,2024-07-27 03:45,0,0,6,https://weibo.com/5586623769/Opqkn0Oge
7,巴黎奥运会开幕式,雨好大！看到的部分镜头都带雨点但是创意好立意高立场正确 好喜欢带神秘火炬手的画面 看到改变世界的10位女性雕像是有点心潮澎湃的 #巴黎奥运会# #巴黎奥运会开幕式# ​,我不是陈大壮nie,2024-07-27 03:45,0,0,0,https://weibo.com/6003450589/Opqklb25O
7,巴黎奥运会开幕式,#央视解说沉默了# 想说的太多但一时半会儿说不清楚也懒得说 总结下来就是笑死我了 无论如何 巴黎奥运会开幕式牛逼 自由松弛多元高级 ​,SAGAKAKAKA,2024-07-27 03:45,0,0,5,https://weibo.com/2163429657/Opqkk3uMa
7,巴黎奥运会开幕式,#巴黎奥运会开幕式# 太美啦太美啦太喜欢啦 ​,偷喝汽水的鹿,2024-07-27 03:45,0,0,0,https://weibo.com/5571321002/OpqkiFdob
7,巴黎奥运会开幕式,这是在法国的网友拍摄的，他们从大屏幕看巴黎奥运会开幕式，当以色列代表团出场的时候出现了不少嘘声#巴黎奥运开幕式##全民聊奥运##以色列##热门视频# L南归孤夷的微博视频 ​,南归孤夷,2024-07-27 03:45,0,2,5,https://weibo.com/7782884695/Opqki60Xa
7,巴黎奥运会开幕式,#巴黎奥运开幕式#这届奥运会里的音乐剧元素好多我太爱了 ​,Rellyyu屿安,2024-07-27 03:45,0,2,4,https://weibo.com/7460491604/OpqkfwTMC
7,巴黎奥运会开幕式,【#巴黎奥运会开幕式#：巴黎圣母院】 #直击巴黎奥运开幕# L爱济南发布的微博视频 ​,爱济南发布,2024-07-27 03:45,0,0,0,https://weibo.com/3877613768/OpqkfwTJD
8,巴黎奥运会开幕式,#巴黎奥运开幕式#形式是新颖的，内容是抽象的。传说是浪漫的，文化是多元的。镜头是模糊的，天气是下雨的。#巴黎奥运会到底有多浪漫##奥运会开幕式当天巴黎的温度和哈尔滨差不多# 热搜是能笑死人的… ​,小崔今天运动没,2024-07-27 03:45,0,0,5,https://weibo.com/5235222367/OpqkfroTS
8,巴黎奥运会开幕式,#央视解说沉默了##巴黎奥运会开幕式有自己的燃冬# 拜托 这样的东西 还有人说浪漫 浪漫和不知廉耻两码事好吧 亲完了这个亲那个搁这唇友谊呢 也不怕万一有事交叉感染 ​,游戏发仔,2024-07-27 03:45,0,5,13,https://weibo.com/3513555040/Opqke7Li4
8,巴黎奥运会开幕式,巴黎奥运会开幕式看得我热泪盈眶🥹 ​,_udong,2024-07-27 03:45,0,1,1,https://weibo.com/1922827431/OpqkcCSXt
8,巴黎奥运会开幕式,#巴黎奥运开幕式#我真的是太喜欢这届奥运会开幕式了估计争议会非常多 很多人会觉得跟闹乐一样只能说欧洲人和亚洲人文化的完全不同 下雨就让他下吧 为什么非要提前干预自然 可能他们的生活态度也是这样吧 积累了足够的财富 人又少每个国家参加开幕式的运动员大家都在船上蹦 看的出来是真的在玩了没花钱是真的没花 但是绝对不是没用心 那些片子和节目真的有用心在拍还有bgm每个片段都是不同的音乐 而且是重新编过曲的现在天慢慢开始黑下来了 我已经能想象到最后到埃菲尔铁塔 天彻底暗下来 导演想要呈现的感觉了 ,艾文采,2024-07-27 03:45,0,6,50,https://weibo.com/1790138167/Opqkb79gJ
8,巴黎奥运会开幕式,好自在，好欢乐，雨中进行也会有意外的浪漫，原来不是按部就班也可以，这种全城在狂欢的感觉，就是苦了现场的观众，雨一点没有停的迹象。#巴黎奥运会开幕式# ​,我有一点儿想说,2024-07-27 03:44,1,0,5,https://weibo.com/7636567042/Opqk16z8l
8,巴黎奥运会开幕式,好拉的奥运会开幕式，别再吹什么爱自由平等以及松弛感了，shi一样的巴黎 ​,西瓜啵啵85分甜,2024-07-27 03:44,0,5,12,https://weibo.com/7189588532/Opqk0m7J2
8,巴黎奥运会开幕式,#巴黎奥运会# 法国开幕式真的是过去几届来看过最好看的🙊自由、浪漫、叛逆、抗争、偶尔的诡谲、无限的华丽…不再局限于一方天地，而是处处舞台，欧洲人人生是旷野的优越展现的淋漓尽致了 ​,时空管理橘长,2024-07-27 03:44,0,0,10,https://weibo.com/7393416193/OpqjZ3AtD
8,巴黎奥运会开幕式,巴黎奥运会开幕式挺好看的  好几个片段画面我都爱了！！！！！！！从拿着火炬跑酷开始bgm 画面 立意都很好 就是自己艺术底蕴过于浅薄 不然肯定感触更多  最后一群女演唱家在雨里唱歌 配上各个领域的杰出女性铜像缓缓升起（铜像还有多国翻译词条） 让我感受到了欣欣向荣的女性力量！！！！！舒适 包容 尊重 就已经很难得了（甚至还很喜欢站在高跷上 在风雨里杂乱无章摇摆的人的画面！！！！） ,Mannnt,2024-07-27 03:44,0,0,5,https://weibo.com/5191807544/OpqjY0rVU
8,巴黎奥运会开幕式,#巴黎奥运开幕式#霹雳舞进奥运会了，电竞进奥运会没？ ​,Euphrosyne19,2024-07-27 03:44,0,0,0,https://weibo.com/3672524960/OpqjYbrMj
8,巴黎奥运会开幕式,#巴黎奥运会开幕式##巴黎奥运会#有人看到澳门Macao了吗，怎么都已经过去m了，不记得看到过澳门啊 ​,用户7727245453,2024-07-27 03:44,0,2,0,https://weibo.com/7727245453/OpqjXh6R1
9,巴黎奥运会开幕式,#巴黎奥运开幕式#没有比奥运会开幕式更好的认国家和国旗的机会了 ​,蓝色仙女Laurie,2024-07-27 03:44,0,0,2,https://weibo.com/3986773915/OpqjXg0Eh
9,巴黎奥运会开幕式,#巴黎奥运开幕式#为中国奥运健儿加油期待巴黎奥运会再创佳绩！！！#中国队奥运加油# ​,小巴歪梨,2024-07-27 03:44,0,1,0,https://weibo.com/6590679598/OpqjX8jcB
9,巴黎奥运会开幕式,巴黎奥运会开幕式是鉴别美育水平和文化素养积累的重要参考。 ​,谢万里zoozoozoo,2024-07-27 03:44,0,1,21,https://weibo.com/6361629527/OpqjTb9Eo
9,巴黎奥运会开幕式,还得是巴黎#巴黎奥运会##巴黎奥运开幕式# ​,KKKKAWS_X,2024-07-27 03:44,0,1,2,https://weibo.com/5904143469/OpqjRCYM0
9,巴黎奥运会开幕式,巴黎奥运会开幕式让所有中国人知道原来男人能爱男人女人能爱女人🤷🏻‍♀️充了会员看中国解说 半天全沉默 又什么都不能说是吧 能说你们也没话说 ​,Clairerealglow,2024-07-27 03:44,0,0,7,https://weibo.com/5611844350/OpqjPyU1X
9,巴黎奥运会开幕式,#2024年巴黎奥运会# 我喜欢这种极致的浪漫主义 淋漓尽致的松弛感 真的好包容好自由 像是广告宣传片 可能是有史以来最放松的开幕式吧 ​,-JennyZhou,2024-07-27 03:44,0,1,5,https://weibo.com/3276434882/OpqjMCGH2
9,巴黎奥运会开幕式,#巴黎奥运开幕式# Lady Gaga奥运会开幕式表演其实是录播的，现场观众也是在看大屏幕！ LEdwin埃德文的微博视频 ​,Edwin埃德文,2024-07-27 03:44,9,9,44,https://weibo.com/3197269764/OpqjLcs4J
9,巴黎奥运会开幕式,#巴黎奥运会开幕式#  镜头能不能擦擦 ​,阿斯图鹿,2024-07-27 03:44,0,1,0,https://weibo.com/3785574374/OpqjK7754
9,巴黎奥运会开幕式,巴黎奥运会的开幕式太抽象了 #奥运开幕式 燃冬# ​,Buxuu,2024-07-27 03:44,0,1,1,https://weibo.com/5457003291/OpqjJvtq4
9,巴黎奥运会开幕式,玩笑归玩笑，但是我觉得真情实感笑话巴黎奥运会开幕式简陋的人真的也蛮莫名其妙的。没必要用自己的标准去审判不同文明孕育的艺术。世界就是一个巨大的草台班子，真的蛮喜欢巴黎这个奥运开幕的，不知道咋评价，有种宿醉之后来一根薄荷爆珠的爽感，非常松弛。 ​,哎呦我跌倒了,2024-07-27 03:44,1,7,28,https://weibo.com/6011083941/OpqjJktxg
10,巴黎奥运会开幕式,巴黎奥运会开幕式真的呈现了：“美”的形式可以是多种多样的。每个人都可以快乐自由展示自己的美和独特 ​,银色山坡silver,2024-07-27 03:44,0,0,2,https://weibo.com/5268002270/OpqjIwJBO
10,巴黎奥运会开幕式,我觉得中国队出来的早也是有优势。后面的国家和地区都披头散发的。因为下雨，很多国家拍摄镜头都特别糊。完全看不清也看不见 #巴黎奥运会开幕式# ​,毛毛还活着-TennisAlive,2024-07-27 03:44,0,1,7,https://weibo.com/1230195200/OpqjG5yY2
10,巴黎奥运会开幕式,如果不是巴黎奧運會開幕式 我這輩子都不會在央視一套看到這些鏡頭 謝謝 ​,Normie_Shizuka,2024-07-27 03:44,1,5,28,https://weibo.com/2883657304/OpqjFEV4I
10,巴黎奥运会开幕式,看了巴黎奥运会开幕式，感觉还不如民间举办的Pride+St Patrick月游行好看…… ​,我有以下三点要讲,2024-07-27 03:43,0,0,0,https://weibo.com/5395812668/OpqjDBWot
